index;type;minority_decision;majority_decision
1182;SAFE;11=>4;11=>2
1183;SAFE;11=>4;11=>2
1184;SAFE;11=>4;11=>2
1185;SAFE;11=>4;11=>2
1186;SAFE;11=>4;11=>2
1187;SAFE;11=>4;11=>2
1188;SAFE;11=>4;11=>2
1189;SAFE;11=>4;11=>2
1190;SAFE;11=>4;11=>2
1191;SAFE;11=>4;11=>2
1192;SAFE;11=>4;11=>2
1193;SAFE;11=>4;11=>2
1194;SAFE;11=>4;11=>2
1195;SAFE;11=>4;11=>2
1196;SAFE;11=>4;11=>2
1197;SAFE;11=>4;11=>2
1198;SAFE;11=>4;11=>2
1199;SAFE;11=>4;11=>2
1200;SAFE;11=>4;11=>2
1201;SAFE;11=>4;11=>2
1202;SAFE;11=>4;11=>2
1203;SAFE;11=>4;11=>2
1204;SAFE;11=>4;11=>2
1205;SAFE;11=>4;11=>2
1206;SAFE;11=>4;11=>2
1207;SAFE;11=>4;11=>2
1208;SAFE;11=>4;11=>2
1209;OUTLIER;11=>4;11=>2
1210;OUTLIER;11=>4;11=>2
1211;SAFE;11=>4;11=>2
1212;SAFE;11=>4;11=>2
1213;SAFE;11=>4;11=>2
1214;SAFE;11=>4;11=>2
1215;SAFE;11=>4;11=>2
1216;SAFE;11=>4;11=>2
1217;SAFE;11=>4;11=>2
1218;SAFE;11=>4;11=>2
1219;SAFE;11=>4;11=>2
1220;SAFE;11=>4;11=>2
1221;SAFE;11=>4;11=>2
1222;SAFE;11=>4;11=>2
1223;SAFE;11=>4;11=>2
1224;SAFE;11=>4;11=>2
1225;SAFE;11=>4;11=>2
1226;SAFE;11=>4;11=>2
1227;SAFE;11=>4;11=>2
1228;SAFE;11=>4;11=>2
1229;SAFE;11=>4;11=>2
1230;SAFE;11=>4;11=>2
1231;SAFE;11=>4;11=>2
1232;SAFE;11=>4;11=>2
1233;SAFE;11=>4;11=>2
1234;SAFE;11=>4;11=>2
1235;SAFE;11=>4;11=>2
1236;SAFE;11=>4;11=>2
1237;SAFE;11=>4;11=>2
1238;SAFE;11=>4;11=>2
1239;SAFE;11=>4;11=>2
1240;SAFE;11=>4;11=>2
1241;SAFE;11=>4;11=>2
1242;SAFE;11=>4;11=>2
1243;SAFE;11=>4;11=>2
1244;SAFE;11=>4;11=>2
1245;SAFE;11=>4;11=>2
1246;SAFE;11=>4;11=>2
1247;SAFE;11=>4;11=>2
1248;SAFE;11=>4;11=>2
1249;SAFE;11=>4;11=>2
1250;SAFE;11=>4;11=>2
1251;SAFE;11=>4;11=>2
1252;SAFE;11=>4;11=>2
1253;SAFE;11=>4;11=>2
1254;SAFE;11=>4;11=>2
1255;SAFE;11=>4;11=>2
1256;SAFE;11=>4;11=>2
1257;SAFE;11=>4;11=>2
1258;SAFE;11=>4;11=>2
1259;SAFE;11=>4;11=>2
1260;SAFE;11=>4;11=>2
1261;SAFE;11=>4;11=>2
1262;SAFE;11=>4;11=>2
1263;SAFE;11=>4;11=>2
1264;SAFE;11=>4;11=>2
1265;SAFE;11=>4;11=>2
1266;SAFE;11=>4;11=>2
1267;SAFE;11=>4;11=>2
1268;SAFE;11=>4;11=>2
1269;SAFE;11=>4;11=>2
1270;SAFE;11=>4;11=>2
1271;SAFE;11=>4;11=>2
1272;SAFE;11=>4;11=>2
1273;SAFE;11=>4;11=>2
1274;SAFE;11=>4;11=>2
1275;SAFE;11=>4;11=>2
1276;SAFE;11=>4;11=>2
1277;SAFE;11=>4;11=>2
1278;SAFE;11=>4;11=>2
1279;SAFE;11=>4;11=>2
1280;SAFE;11=>4;11=>2
1281;SAFE;11=>4;11=>2
1282;SAFE;11=>4;11=>2
1283;SAFE;11=>4;11=>2
1284;SAFE;11=>4;11=>2
272;SAFE;11=>4;11=>2
273;SAFE;11=>4;11=>2
274;SAFE;11=>4;11=>2
275;SAFE;11=>4;11=>2
276;SAFE;11=>4;11=>2
277;SAFE;11=>4;11=>2
278;SAFE;11=>4;11=>2
279;SAFE;11=>4;11=>2
280;SAFE;11=>4;11=>2
281;SAFE;11=>4;11=>2
282;SAFE;11=>4;11=>2
283;SAFE;11=>4;11=>2
284;OUTLIER;11=>4;11=>2
285;SAFE;11=>4;11=>2
286;SAFE;11=>4;11=>2
287;SAFE;11=>4;11=>2
288;SAFE;11=>4;11=>2
289;SAFE;11=>4;11=>2
290;SAFE;11=>4;11=>2
291;SAFE;11=>4;11=>2
292;SAFE;11=>4;11=>2
293;SAFE;11=>4;11=>2
294;SAFE;11=>4;11=>2
295;SAFE;11=>4;11=>2
296;SAFE;11=>4;11=>2
297;SAFE;11=>4;11=>2
298;SAFE;11=>4;11=>2
299;SAFE;11=>4;11=>2
300;SAFE;11=>4;11=>2
301;SAFE;11=>4;11=>2
302;SAFE;11=>4;11=>2
303;SAFE;11=>4;11=>2
304;SAFE;11=>4;11=>2
305;SAFE;11=>4;11=>2
306;SAFE;11=>4;11=>2
307;SAFE;11=>4;11=>2
308;SAFE;11=>4;11=>2
309;SAFE;11=>4;11=>2
310;SAFE;11=>4;11=>2
311;SAFE;11=>4;11=>2
312;SAFE;11=>4;11=>2
313;SAFE;11=>4;11=>2
314;OUTLIER;11=>4;11=>2
315;SAFE;11=>4;11=>2
316;SAFE;11=>4;11=>2
317;SAFE;11=>4;11=>2
318;SAFE;11=>4;11=>2
319;SAFE;11=>4;11=>2
320;SAFE;11=>4;11=>2
321;SAFE;11=>4;11=>2
322;SAFE;11=>4;11=>2
323;SAFE;11=>4;11=>2
324;SAFE;11=>4;11=>2
325;SAFE;11=>4;11=>2
326;SAFE;11=>4;11=>2
327;SAFE;11=>4;11=>2
328;SAFE;11=>4;11=>2
329;SAFE;11=>4;11=>2
330;SAFE;11=>4;11=>2
331;SAFE;11=>4;11=>2
332;OUTLIER;11=>4;11=>2
333;OUTLIER;11=>4;11=>2
334;SAFE;11=>4;11=>2
335;SAFE;11=>4;11=>2
336;SAFE;11=>4;11=>2
337;SAFE;11=>4;11=>2
338;SAFE;11=>4;11=>2
339;SAFE;11=>4;11=>2
340;SAFE;11=>4;11=>2
341;SAFE;11=>4;11=>2
342;OUTLIER;11=>4;11=>2
343;SAFE;11=>4;11=>2
344;SAFE;11=>4;11=>2
345;SAFE;11=>4;11=>2
346;SAFE;11=>4;11=>2
347;SAFE;11=>4;11=>2
348;SAFE;11=>4;11=>2
349;SAFE;11=>4;11=>2
350;SAFE;11=>4;11=>2
351;SAFE;11=>4;11=>2
352;SAFE;11=>4;11=>2
353;SAFE;11=>4;11=>2
354;SAFE;11=>4;11=>2
355;SAFE;11=>4;11=>2
356;SAFE;11=>4;11=>2
357;SAFE;11=>4;11=>2
358;SAFE;11=>4;11=>2
359;SAFE;11=>4;11=>2
360;SAFE;11=>4;11=>2
361;SAFE;11=>4;11=>2
362;SAFE;11=>4;11=>2
363;SAFE;11=>4;11=>2
364;SAFE;11=>4;11=>2
